vr_unbrain,vl_unbrain,prev_vl,prev_vr,vl_real,vr_real
-31.7007003286,44.4452868914,44.2529933198,-31.5398364147,12.1907571952,35.2067708969
-30.3756616920,45.4233021092,44.2529933198,-31.5398364147,15.5702859163,27.1911899249
-46.8048076318,29.3666465917,45.4156630366,-30.3260362868,12.5989933809,19.6684141954
-42.1011524539,26.6041190925,29.1052165068,-46.6311357553,5.6649078925,0.0000000000
-33.9990256080,23.6647204099,26.6472056986,-41.9521172802,-26.7441689968,-5.1202297211
-25.4674795473,19.7751388999,23.7374739677,-34.1085328741,-37.2894366582,-37.7733071645
-16.8129081411,16.3170073855,19.8912158017,-25.5078676152,-47.8942235311,-51.4500220617
-18.7192781766,13.9139719270,16.2691800129,-16.7072034185,-66.6666666667,-56.2426487605
-19.9358837058,12.5143079272,13.8906498007,-18.7096849982,-66.6666666667,-57.5432459513
-19.9449541872,12.6281637431,12.5458477540,-19.9131223618,-66.6666666667,-58.2989176114
-20.9997865062,11.1322564500,12.5458477540,-19.9131223618,-66.6666666667,-66.6666666667
-22.3734106224,9.9262164279,11.1993971681,-21.1196188553,-66.6666666667,-66.6666666667
-23.6808732444,8.6902651082,9.8635349105,-22.3289444849,-66.6666666667,-66.6666666667
-24.7815918186,7.2495264859,8.5443334959,-23.5429841693,-66.6666666667,-66.6666666667
-27.0123301149,4.7716915512,7.2401274033,-24.7617105987,-66.6666666667,-66.6666666667
-28.2580755078,3.3050631395,4.6294134904,-27.1931868469,-66.6666666667,-66.6666666667
-29.6287277398,2.0455553369,3.2928168137,-28.3903015473,-66.6666666667,-66.6666666667
-31.9807853031,-0.8066537853,1.9288551449,-29.5703143587,-66.6666666667,-66.6666666667
-32.0344285182,-0.9056024015,-0.8104745762,-31.9168479131,-66.6666666667,-66.6666666667
-33.1162219021,-2.1210243304,-0.8104745762,-31.9168479131,-66.6666666667,-66.6666666667
-34.2503128061,-3.6082911083,-2.1408815892,-33.1108565344,-66.6666666667,-66.6666666667
-36.5237612049,-6.1310998073,-3.4418484052,-34.3224594112,-66.6666666667,-58.6218396823
-37.8433751022,-7.5536791173,-6.0792112389,-36.7236199883,-64.0073855718,-45.2731370926
-39.0563435581,-8.9457118857,-7.4638852825,-37.8807862755,-57.2340766589,-61.4047567050
-40.3232597738,-10.3478984068,-8.8668280398,-39.0243317803,-56.5825978915,-44.6981032689
-41.4955083636,-11.6958486491,-10.2400127230,-40.1861796103,-52.1962602933,-49.9033093452
14.1939150399,43.7851790874,-11.5637304688,-41.3804103843,-53.2306830088,-49.1610328356
15.5758956696,44.8943281954,43.7621616726,14.2144931843,-36.5288178126,-36.1766099930
16.8867633281,46.0209311639,44.9045683622,15.6033588263,-33.2470417023,-14.5787427823
18.2667774338,47.2145377555,46.0547460193,16.9767182798,-26.8442789714,-19.1852788130
20.2286415855,44.5281087461,47.2577834487,18.2733724042,-12.0130111774,-12.7015729745
18.3687098907,40.6068121633,44.5140299937,20.2728363263,0.0000000000,4.0958411992
17.9945073267,39.9720205630,40.6090629701,18.4304304762,-12.5043064356,0.0000000000
17.1990534211,30.9747991098,40.0834688675,17.9010529016,-3.9497042696,-5.3609922528
9.0812991798,22.3083011894,30.7792362439,17.2756149084,-20.6705212593,0.0000000000
1.1949712085,14.2666180383,22.0903434123,8.9694459735,-30.5379112562,8.9738229911
-4.4269223571,8.1467330769,14.2199312723,1.2173747652,-32.3569417000,0.0000000000
-4.1093690516,8.4348459983,8.2077714786,-4.3806975641,-42.9507772128,-9.6340606610
-0.7018927538,11.8362332444,8.5501669279,-4.0389236540,-45.3681826591,-10.4502598445
-2.4859322490,11.3993199122,11.8899068513,-0.7228122493,-51.8298983574,0.0000000000
-6.4179008004,7.0013314113,11.3549062894,-2.5334851578,-41.4916157722,3.6453537643
-3.9618585662,9.3478452296,6.9885183429,-6.5138786631,-37.2249046961,0.0000000000
-1.7041763513,13.3367438860,9.5189763502,-4.1127540256,-35.3383064270,0.0000000000
-4.4806889011,15.1599503090,13.2465731640,-1.7006595904,-21.1584607760,4.8546324174
-2.9717310726,16.2684840516,15.1032844047,-4.3564567901,-18.8745240370,15.8232559760
-1.6442687092,17.5600117163,16.2567161261,-3.0686577187,-6.0611143708,19.0436859926
-6.0271011206,19.4552419219,17.4681016271,-1.7340813509,-14.1718129317,23.2729752858
-11.4527643221,13.6290313802,19.4682843261,-6.1000781412,0.0000000000,28.5041550795
-11.0997267335,14.3562981730,13.7418695940,-11.5426374633,-15.4589792093,51.5005469322
-15.9543135505,18.4640208591,14.3117251498,-11.1401175179,-5.9690495332,56.4648747444
-14.8537578464,19.3417674550,18.2731939118,-15.9108422239,13.0377461513,66.6666666667
-19.4938084896,21.3356704228,19.3876378720,-14.7276132565,27.2778610388,64.8152430852
-18.2452983515,22.6325703273,21.4743222456,-19.4379569394,12.1355573336,65.5948400497
-16.7363615011,23.8998766804,22.6475395345,-18.1687814657,7.8656226397,66.6666666667
-15.5130012011,25.1715312969,23.8783542596,-16.8562493134,5.9948931138,66.6666666667
-14.3024587134,26.4782639343,25.0851966249,-15.5664827676,19.6401596069,64.0462795893
-13.0897878026,27.5112925924,26.2754531207,-14.2700328559,12.1565520763,45.7604328791
-11.7449981095,28.6912866336,27.4499751304,-12.9469682045,19.4521784782,50.8107066154
-10.2541700407,29.8817475500,28.6102387991,-11.5950228492,19.8224822680,47.9242960612
-8.8869006637,30.9438509858,29.7646132764,-10.2323462778,26.5934089820,32.7990651131
-32.1024062313,7.6412519468,30.9274093498,-8.8889145824,21.8152900537,27.7015944322
-33.2065490151,6.4755898959,7.5872422169,-32.1108790633,14.7391219934,25.8934080601
-32.5680263583,4.6700183767,6.3259780019,-33.3160705477,20.8654602369,29.1953404744
-30.4382769667,2.6711064948,4.6973262276,-32.6003071226,16.1433190107,26.7467598120
-31.6925130173,1.4710634932,2.7772628821,-30.4577332836,17.9993112882,11.4708880583
-31.7414831014,-0.2140699089,1.4469100000,-31.6327513550,16.3925230503,18.1141316891
-22.6043603897,-3.2329628394,-0.1337957165,-31.7266799564,28.4710049629,22.1500277519
-21.2417656523,-4.8844439043,-3.2507675274,-22.6015488674,18.4407452742,13.7644906839
-22.4262916698,-6.2359677408,-4.9299018096,-21.2009015692,14.8825407028,15.2889092763
-16.7557806517,-8.7249209905,-6.2712851159,-22.4351861139,10.7240617275,9.9521229664
-17.9632597170,-10.0521906619,-8.7813377480,-16.7871786414,18.7900344531,29.2008340359
-12.2801067041,-12.5721974824,-10.0697844600,-17.9719118898,31.3902576764,13.7696077426
-13.6938990358,-13.6333389627,-12.5133345993,-12.4378129886,17.8808212280,22.3654846350
-14.9296267096,-15.0271405524,-13.7255751008,-13.7107526671,16.1134431760,10.9884560108
-16.3830528220,-16.2168589360,-15.0076223651,-15.0008938949,13.6440277100,27.6819606622
-13.8437449171,-18.1538293352,-16.2762442016,-16.2734521090,12.9293918610,12.7986053626
-15.4164530775,-17.0277236929,-18.0350090343,-13.8074485429,32.1746945381,5.3208271662
-15.3027150260,-16.9566061583,-16.9417413170,-15.5605987607,22.0289528370,12.3478035132
-7.8120878794,-19.0733073651,-16.9417413170,-15.5605987607,20.5027302106,37.4445478121
-8.9765245833,-20.3930970164,-19.1026823640,-7.7819567901,13.0053261916,30.1895201206
-10.3898993557,-21.4150729987,-20.2139033958,-9.0041562976,15.4169897238,17.1025395393
-12.8434719563,-16.1045509914,-21.4416540631,-10.3825600208,16.3217087587,12.0405842861
-14.2022104929,-17.4930567349,-16.1209193332,-12.8464758708,26.1085549990,27.3393352826
-15.0253862663,-18.6652989814,-17.2996626976,-14.1494053085,23.5197504361,11.9123905897
-16.4347120059,-19.7703547461,-18.5769787166,-15.1456981657,19.8845903079,15.9381628036
-14.8797782316,-21.3650423442,-19.7789383031,-16.4636582191,29.2265991370,16.3111428420
-16.3831350885,-22.4981757769,-21.3513202107,-14.9937375416,20.1254407565,24.1421620051
-17.5388109463,-23.8869980724,-22.5477991844,-16.2933445761,22.6118942102,17.5116062164
-18.9938305703,-24.9891801445,-23.7691748390,-17.6170940906,16.2010808786,10.8755290508
-18.9367251800,-24.9003595522,-24.9477545092,-18.9448025805,13.9669676622,15.4405971368
-14.7729686736,-21.0403192682,-24.9477545092,-18.9448025805,12.5890582800,31.1373134454
-14.8628898081,-21.2012283634,-21.1285422716,-14.7977417902,23.5427498817,18.8870112101
-8.1182863138,-19.6448119377,-21.1285422716,-14.7977417902,21.7523535093,7.6166361570
-10.2462888336,-15.0773965265,-19.8215238744,-8.0166906624,18.5127576192,23.4905819098
-10.2097803408,-14.9417799876,-14.9530888063,-10.2865991817,26.9191741943,11.9905481736
-9.0516043041,-16.2558403383,-14.9530888063,-10.2865991817,7.8799471259,7.3678955436
-10.3489042016,-17.5670767519,-16.4892438117,-9.1639877141,12.6802543799,11.6095811129
-11.8906295268,-18.8680819363,-17.7103754258,-10.5076743401,27.1340151628,10.7738266389
-11.9704582482,-12.2898865081,-18.9299674225,-11.8469078045,12.0565821727,0.0000000000
-13.4210874344,-13.5979474621,-12.3727961385,-11.9243400367,21.0290551186,-7.6783046126
-13.2756525249,-13.6394974496,-13.6650920098,-13.3326661477,31.9687247276,0.0000000000
5.4488996459,-18.0670044448,-13.6650920098,-13.3326661477,21.1086531480,-7.1110486984
5.3917673953,-17.9664947222,-18.0352027612,5.4164497607,32.5584729513,-10.2794269721
8.8788589745,-21.6357985586,-18.0352027612,5.4164497607,25.8142669996,-6.9691881537
13.1573891197,-23.7359717821,-21.6527563247,8.8835114755,34.8070700963,-3.6453930040
24.9027058330,-11.6766601590,-23.5946877946,13.1869075046,7.2070151567,0.0000000000
24.6768413680,-11.9199094263,-11.8318720948,24.7725154425,22.8596707185,-7.4954047799
25.9018803517,-10.4682149585,-11.8318720948,24.7725154425,25.3745953242,9.6718509992
16.9859236890,-7.3668824156,-10.4458570680,25.9937185243,22.5683311621,-22.5500186284
18.3201178279,-10.0714240188,-7.3026333982,16.8912473216,18.9269522826,9.4811220964
19.6330925421,-8.5832248642,-10.0554501929,18.4292566371,21.9778398673,5.1868056258
22.6796074520,-17.7757617547,-8.7334567789,19.6550206258,11.3410433133,-8.5725377003
20.8368199989,-16.0737912099,-17.7076776105,22.6465633382,20.7131048044,0.0000000000
22.1021418940,-14.6741274841,-16.0979160411,20.9394922039,30.2463153998,5.2650501331
14.2680742414,-11.6850141388,-14.7616500449,22.1569989171,15.5336161455,7.5852920612
15.4639352231,-10.6060432887,-11.8019344282,14.2054169010,22.9211707910,-17.3523902893
16.4554804437,-9.2347630259,-10.5316167267,15.2627480078,23.7757186095,9.9452843269
17.7743644946,-7.7575529805,-9.1655861026,16.4846636466,18.4860289097,-3.6297117670
20.5380660191,-16.8742257418,-7.8184754176,17.6826803287,22.1633374691,-9.8802427451
21.5766386194,-15.5608577881,-16.7370346509,20.5939103323,28.0359625816,-3.3762944241
20.9676596619,-13.8143931070,-15.6176777427,21.6687658853,30.2457054456,4.5289998253
22.2475738857,-12.6587272132,-13.8830813322,20.9374981810,30.1708638668,-8.7991714478
23.4932035794,-11.2279808063,-12.6445713710,22.1610990851,20.7905332247,-7.4381957452
22.4980398359,-8.8646383354,-11.3435530022,23.3823266443,32.1214417617,-18.6216910680
24.2597201394,-11.2576891905,-8.8575085538,22.6184061778,-9.0748200814,0.0000000000
24.0310501006,-9.5425218474,-11.1691910204,24.3079669366,0.0000000000,6.2746574481
26.8703086867,-18.3410036424,-9.5851499991,23.9712900245,-5.5617481470,11.6158157587
11.1457571832,-9.5951374026,-18.5039559619,26.9343384976,13.2816731930,3.6994283398
4.6556710317,-3.6269612789,-9.5456521451,11.1785684756,23.5795537631,37.6168767611
4.4764860780,-3.7350055133,-3.6872953366,4.5577492293,27.1278699239,26.5749255816
5.1430030023,-3.3843114033,-3.6872953366,4.5577492293,12.3844424884,10.7604374488
7.7282315399,-0.6056395026,-3.3205471984,5.3627364975,19.0938691298,13.3964796861
7.6259537781,-0.6019729694,-0.6490125147,7.7962361627,17.7924752235,25.6895740827
8.9655359213,0.6253503038,-0.6490125147,7.7962361627,21.4410026868,23.7690250079
11.5515376055,3.2852726735,0.6765651845,9.0011541143,4.8771316806,10.0051492453
12.8297597764,4.8276990452,3.3670531379,11.6130546210,12.3564243317,0.0000000000
14.0928984364,6.0852728278,4.6912603270,12.8208642812,25.1795093218,0.0000000000
15.0673524313,0.0985191901,6.0136189748,14.0268438797,18.0027008057,0.0000000000
16.6537194695,-0.5073626085,0.3688216435,15.0583439639,17.4181143443,0.0000000000
18.1349609606,-0.1433592049,-0.4028934223,16.5813743590,18.7591314316,-5.2242149909
19.2890766395,-0.1269146647,-0.1946824407,18.0306998282,25.5495508512,-4.0262386203
20.7498622208,0.0159849876,-0.0843946824,19.4265544257,27.5767266750,-3.9947780470
22.9284444972,-5.0175813056,-0.0182767140,20.6888235720,10.0902775923,-9.0153952440
3.2567558051,-23.8562460189,-4.9917528954,22.8333333784,24.9061683814,23.3140548070
5.0977338802,-25.4105796597,-23.9260522846,3.2573901661,19.9796557426,7.3184306423
5.1849742095,-26.9403672325,-25.5665956427,5.1899036399,9.8318060239,16.2167946498
2.9755552316,-23.2722398857,-26.9247907960,5.2149772588,26.7326454322,-10.3672206402
-0.1322471721,-14.3221161143,-23.4140225653,3.0160789753,18.0307209492,9.1861873865
8.4551297892,-17.5377428316,-14.2490524514,-0.1092833887,35.7808033625,12.4679078658
6.9016764575,-18.9167394332,-17.6276321304,8.4038236817,17.3808236917,6.0620993376
5.5976495009,-20.3376980317,-19.0254522235,6.9549139276,24.0444719791,4.4172659516
4.0859171043,-20.4780188495,-20.2783487132,5.6099354180,8.5538049539,3.8540768127
2.7012322072,-21.6640690607,-20.3937783977,4.0747103612,32.0250352224,-6.3858638207
-0.4592566709,-12.3098586483,-21.5861156658,2.7686278551,28.3161421617,0.0000000000
7.0974051098,-15.6480864790,-12.3877251902,-0.4182544369,26.5233119329,6.3221504291
5.3557271560,-16.9551683627,-15.5296789127,7.1489268718,12.2154116631,0.0000000000
4.2709196132,-18.3222597584,-17.0698694155,5.4701833958,12.4330321948,0.0000000000
1.9186319892,-14.3398871443,-18.2991203249,4.0958775990,19.0780639648,0.0000000000
0.4347462409,-14.5428041609,-14.3407575548,1.8312191952,13.6647989353,-4.9999768535
-0.0330789332,-16.0973142900,-14.5732318610,0.3352230393,26.1718054612,12.0579491059
5.5706356929,-16.2909484880,-15.9251190214,0.0672745942,17.6291644573,5.7897066077
4.3261499251,-17.4341103658,-16.2509541298,5.6012639011,22.3950664202,-3.8164655368
4.4048052757,-17.2673723949,-17.3704220165,4.3894535337,24.2618997892,-9.1897179683
5.1282716847,-20.3143643593,-17.3704220165,4.3894535337,30.8771649996,0.0000000000
5.0309810684,-20.1249731909,-20.2352725956,4.8840962587,10.0833396117,-36.1369053523
9.5024351778,-23.6452644514,-20.2352725956,4.8840962587,-9.8431001107,-21.5208212535
14.8126596556,-17.8584950999,-23.6442464741,9.6016458707,-39.0611251195,-46.9598889351
15.1686432433,-17.7787380078,-17.8175342201,14.9328408054,-31.7251006762,-61.0692143440
15.0261970721,-17.4471736359,-17.5850005283,15.1262251116,-56.7706823349,-66.6666666667
12.5906926889,-19.1848129921,-17.5850005283,15.1262251116,-53.3934593201,-66.6666666667
11.4111879282,-20.5993819655,-19.3722990620,12.5961173498,-66.6666666667,-66.6666666667
10.1496775247,-21.5599844143,-20.4728824716,11.3834931840,-66.6666666667,-66.6666666667
8.7733275162,-22.8063363030,-21.6641937830,10.0993769871,-66.6666666667,-66.6666666667
7.4592921063,-23.9291909801,-22.8615842902,8.8047228698,-66.6666666667,-66.6666666667
6.1376030774,-25.2395907895,-24.0546549542,7.4950285779,-66.6666666667,-66.6666666667
4.7292503537,-26.2275473000,-25.2393587156,6.1652677727,-66.6666666667,-66.6666666667
3.5317367419,-27.5608927296,-26.4163578714,4.8192723523,-66.6666666667,-66.6666666667
2.0871428553,-28.8248285752,-27.5919822946,3.4710284985,-66.6666666667,-66.6666666667
0.8839499335,-29.9842269848,-28.7761030177,2.1391969616,-66.6666666667,-66.6666666667
-0.4398338264,-31.0030673563,-29.9765414088,0.8366990832,-66.6666666667,-66.6666666667
32.4358970400,1.7331067045,-31.1927167034,-0.4392345853,-66.6666666667,-66.6666666667
33.5886600362,2.9523671132,1.7093576567,32.4130535192,-66.6666666667,-66.6666666667
34.8521148682,4.3262659515,3.0016510539,33.6203564667,-66.6666666667,-66.6666666667
35.8918469038,5.7623839573,4.3301529167,34.8047934238,-66.6666666667,-66.6666666667
37.0831289128,7.0754975909,5.6789294473,35.9752369103,-66.6666666667,-66.6666666667
38.4839992783,8.1994256591,7.0099356626,37.1558787630,-64.3368204435,-66.6666666667
39.6949919153,9.6454033082,8.2944023381,38.3664164225,-29.5905550321,-53.7901322047
40.7634455684,10.9002421046,9.5427844723,39.6012558384,-37.4857982000,-57.3749462763
42.0792272450,12.0424052227,10.8032158906,40.8286714173,-41.6816671689,-59.7237189611
43.1026537059,13.5507507657,12.1187909550,42.0188345253,-33.6960554123,-53.3573706945
44.3358841314,14.9280212140,13.4788305750,43.1784068325,-28.8124601046,-54.3690363566
45.5245044402,16.1598108439,14.8261185146,44.3470709262,-14.6330217520,-42.4688418706
46.7558556113,17.5416036800,16.1264622097,45.5504234137,-18.7246461709,-35.8464479446
47.9528962233,18.8436494244,17.4174441509,46.7615161272,-8.4678173065,-27.4854699771
49.3355743375,18.3244758484,18.7715652930,47.9269599149,13.0701760451,0.0000000000
43.6784687364,20.9148928341,18.4280704155,49.2799100581,17.6590224107,-12.7820104361
36.0286152025,13.5594354665,20.9798836957,43.7303245736,20.7317332427,0.0000000000
26.9951062642,5.3386927156,13.5511192796,36.1383222316,27.9235780239,0.0000000000
20.2381066312,-0.3980122611,5.5388905514,26.9723600363,23.8520860672,0.0000000000
15.1665007096,-5.5496299473,-0.3825450074,20.1822586847,15.3346190850,0.0000000000
13.8606462889,-6.6929340469,-5.5039706356,15.0825746284,26.0633269946,-5.7740459840
16.2307912180,-4.3335502700,-6.6282158923,13.9945839894,16.6566510995,0.0000000000
19.6501639025,-2.3284705037,-4.4581169880,16.1586181399,9.2578460773,0.0000000000
10.3295365512,-9.5305925496,-2.3435347180,19.6223188880,21.4389204979,5.0149247050
10.3375465789,-9.3923982647,-9.3855544985,10.4582085390,25.7313569387,6.9360812505
10.1623919390,-8.0884324328,-9.3855544985,10.4582085390,23.3301440875,-14.7979686658
10.4902681103,-8.3640342799,-8.2048178532,10.0852455410,25.2424697081,0.0000000000
15.7823391266,-15.0192829827,-8.2663286430,10.5048804495,13.6607199907,-3.8216655453
17.0006794327,-13.9099273614,-15.0063992855,15.7017330316,11.4475379388,0.0000000000
15.4302769128,-12.0331617090,-13.8478767497,16.8733558763,24.1365313530,0.0000000000
12.8557749084,-9.9980006741,-12.0193506111,15.4345980751,29.2245169481,0.0000000000
14.2251058708,-8.5853052512,-9.9932823897,12.8802442627,18.4078534444,-5.0672218204
15.3798955503,-7.3337687240,-8.6882957998,14.0764645666,28.1986971696,0.0000000000
16.6413997168,-6.2137946056,-7.3591827197,15.2921294415,17.8590973218,-8.2382251819
16.5947169459,-6.3879575771,-6.3817833451,16.5498428679,28.9702196916,7.4483086665
10.4850829501,-19.7913715369,-6.3817833451,16.5498428679,33.1681291262,-6.5292129914
10.2013939509,-19.9683410121,-19.8774116289,10.2590648581,20.2053785324,-7.6956858238
8.9773826248,-21.1028775392,-19.8774116289,10.2590648581,22.8894929091,0.0000000000
8.2983909617,-22.3024017744,-21.0048791229,8.9592754940,17.2708133856,-8.5979640484
9.7173777865,-23.4969988926,-22.3073266794,8.3097700008,21.3611900806,-7.2506755590
10.3241173567,-20.4006964952,-23.4556041673,9.7175406438,13.1654053926,-6.1956107616
9.7549682839,-21.6018463961,-20.3061960328,10.4421978989,13.2143060366,11.5202258031
9.7554211339,-21.5271839162,-21.4937078014,9.7138660943,18.9414739609,-5.2834471067
7.7170007057,-15.3916290008,-21.4937078014,9.7138660943,24.4179526965,22.1173365911
6.0653907723,-14.8610583061,-15.3344573400,7.6704593290,28.0456185341,7.5145612160
5.6165136308,-17.8218179900,-14.9438998365,6.1209000464,28.1388858954,8.6722731590
5.4657451509,-17.6509198155,-17.6452783967,5.5469002698,18.1830525398,0.0000000000
3.0370791392,-20.0721721054,-17.6452783967,5.5469002698,17.5896743933,3.6793972055
2.9500036770,-19.9646291667,-20.0511078445,2.8546813414,27.7415653070,10.9906315804
1.7211973603,-21.2626740352,-20.0511078445,2.8546813414,17.8325553735,-3.5898538927
-1.4995317383,-22.0149991049,-21.2422285397,1.5071959127,19.1931446393,0.0000000000
-1.4746305007,-22.0383256507,-22.0841544801,-1.4549254213,11.8851721287,0.0000000000
2.4685901745,-22.1890239453,-22.0841544801,-1.4549254213,29.2471627394,-4.2897765835
-0.0005775674,-14.6043456749,-22.1568383418,2.5309760322,26.0963062445,0.0000000000
5.7849123790,-16.7660307690,-14.5838636349,-0.1418949591,34.7139120102,18.4173703194
4.4322337948,-18.0897591555,-16.7793714548,5.7564162244,19.1474994024,-7.8407883644
3.1016764766,-19.2751462766,-17.9698843982,4.4600656091,24.6028820674,5.3751418988
9.0166164998,-21.5296520502,-19.2114472403,3.1039435883,14.3129249414,8.6620787779
7.8425513225,-22.6581723717,-21.5256143591,9.1326376547,25.8240600427,0.0000000000
7.8675430076,-22.5256025681,-22.6738422275,7.8616064112,4.0976079802,-15.2758965890
5.2097576610,-16.7232943933,-22.6738422275,7.8616064112,-10.3004326423,-17.1016673247
9.3870997405,-12.0520905329,-16.6985680422,5.2071255451,-8.0727527539,-7.3253537218
9.5086738053,-11.9629215152,-12.0685332479,9.4127797131,9.6682449182,5.3480784098
9.7215101956,-12.0807731161,-12.0220471447,9.5420451897,0.0000000000,-15.2222524087
6.8188503906,-6.9353594455,-12.0220471447,9.5420451897,8.1814517577,-14.9783392747
5.5683498124,-8.0993352378,-6.9279944360,6.7872330818,-15.4250621796,-32.7450474103
5.7972660175,-7.9771515490,-8.0301891162,5.5574339900,-25.3145217896,-33.5025628408
10.2351580347,-10.5558825408,-8.0301891162,5.5574339900,-11.1348052820,-39.2533063889
9.1733796625,-11.8901652481,-10.7206181821,10.4243795364,-19.8298195998,-40.3165896734
7.8105765427,-12.9764163036,-11.9005820006,9.1155729267,12.6532445351,-14.2435977856
6.6106634137,-14.3097797486,-13.1218589397,7.7639464661,0.0000000000,-31.3538491726
5.1488249611,-15.5345214477,-14.3286050075,6.4225062627,-27.4236937364,-37.5773429871
5.2091693161,-15.2901142101,-15.5297334845,5.0828637791,-18.3350821336,-47.0143040021
12.9232557552,-17.1522564828,-15.5297334845,5.0828637791,-36.8833780289,-44.6880380313
10.6516124618,-19.2516880519,-17.0830550862,13.0187091196,-35.5943202972,-53.8727521896
20.8810816443,-9.1250375716,-19.4270878914,10.5295398434,-6.5204794208,-46.5655326843
21.9221181750,-8.0036776975,-9.1976561016,20.6557985758,-14.5418852568,-36.2210988998
23.0697636919,-6.6736904533,-7.8871552659,21.8772904377,-9.3951702118,-22.4886099497
24.3196426013,-5.3061825853,-6.5833023780,23.0971920970,0.0000000000,-5.6049262484
25.3965493568,-3.8873589132,-5.2733631713,24.3125128193,20.5696980158,0.0000000000
26.6421502714,-2.6059887499,-3.9459121782,25.5178568600,30.7077666124,0.0000000000
17.4475411316,0.7238496421,-2.5606461651,26.5474237147,28.8709044456,-7.4379459023
10.2983320536,-6.3774617255,0.6110135224,17.3461010714,13.0029976368,0.0000000000
9.1361847338,-5.8657008364,-6.3203065567,10.2085157267,26.1315147082,6.1387926340
13.3936326686,-6.4245771731,-5.9023887164,9.2457005341,24.6543109417,4.7216479977
15.4096437162,-4.2188808299,-6.2274178415,13.5435650568,17.4947182337,-5.4014245669
16.3604202958,-2.6148536873,-4.1101383761,15.3543406922,24.7210542361,19.6780423323
16.4327481926,-2.7849996588,-2.7915226519,16.5354482416,12.3430748781,25.7166822751
19.8311379402,-6.6956559605,-2.7915226519,16.5354482416,28.4083724022,18.1074341138
14.4463997768,-3.0356669985,-6.7135594504,19.8636144998,15.1845713456,7.6143170396
14.5029315916,-1.2862075559,-2.9428817085,14.2043829490,22.3502834638,-5.1936527093
15.4348560697,-0.0870646826,-1.4153628519,14.2677894619,10.1531326771,0.0000000000
16.8476024634,1.1667225087,-0.0874754312,15.4924966477,24.1546273232,6.6612988710
19.4505971794,-5.7886074268,1.2312074859,16.7139554213,20.4712450504,10.6711079677
11.9686438062,-3.1940071909,-5.7526847384,19.1968779800,22.5398937861,13.8914475838
13.0086872509,-1.7071061026,-3.0366294965,11.8877581958,9.6627215544,26.1198222637
14.3815192298,-0.4184283112,-1.7532887161,13.0447442548,21.7211027940,16.3726647695
15.5492586601,1.0856029561,-0.3973112418,14.2867189155,18.8395738602,34.9879503250
11.7752913731,3.0589567039,0.9362028490,15.5009803833,27.9592454433,31.7054847876
12.6663306628,4.5010262068,3.1737216577,11.6096614325,28.9066692193,39.3303712209
14.0416439664,5.7454182274,4.4819530073,12.7950624170,11.0833297173,34.0657790502
15.1968647175,6.9723145875,5.8228324643,14.0133443496,19.5582091808,43.4121449788
16.2967988548,8.4431157024,7.1538621021,15.2213508895,25.8651673794,39.9964610736
17.6690866455,9.8941115361,8.4807383602,16.4264894373,29.6956578890,40.4298861821
18.8417512145,11.1598666906,9.8045758650,17.6319479947,17.5634225210,44.6401516596
20.1027824889,12.5090228877,11.1255472969,18.8395129855,20.4970200857,39.4693454107
21.5224715099,13.8878318674,12.4436784791,20.0499312295,24.7406005859,54.8780679703
22.4823606609,15.0532802165,13.7586876602,21.2623090219,15.0235046943,62.6226743062
23.7677362004,16.4413134749,15.0729902083,22.4756245261,6.0310895244,45.8291927973
18.9414277775,18.6368186965,16.3895555640,23.6873908228,5.6011050940,63.3458336194
9.8145803189,21.7809746211,18.7625820063,18.8469605026,9.2343409856,64.4068956375
7.2144299644,25.2292511367,21.7464288221,9.7428464513,31.4342856407,42.6496426264
6.9976722002,26.6494544639,25.1637451088,7.2587147544,16.2814507882,39.5531574885
8.4298450574,27.8283630126,26.5912633735,6.9115146621,8.0223585169,33.0590764681
9.6229007867,28.7809038416,27.7843555042,8.2380151363,8.9484184980,29.7722915808
10.1981200833,30.3412175153,28.9990957061,9.5641287472,16.6643083096,36.2901210785
10.0960405298,31.5384529309,30.3200238475,10.1295438787,19.7461565336,17.4599607786
11.2792337617,32.8626248360,31.6949809346,10.0719021964,16.1596834660,0.0000000000
14.4769784990,23.4213217606,32.8643308294,11.4095225545,15.9059554338,-4.5178661744
16.9998599349,13.8135727691,23.6699178247,14.5980777532,20.0631976128,6.6033512354
18.3666688723,3.9758525464,13.8859662177,17.0237381007,19.3779349327,4.6398421129
19.9443696721,4.1146668573,3.9239554153,18.3032832219,3.6063686013,21.5603888035
21.3695304662,5.7142830197,4.2568087893,19.9016824134,19.6729918321,30.0490319729
12.2275239469,8.6117615599,5.6923922112,21.3314390427,13.5940571626,25.5307714144
13.1598476203,9.9989528197,8.8130640589,12.1612833241,15.8601462841,6.3916852077
14.4756265228,11.3854337743,10.0081885420,13.2267391675,24.4349698226,12.0974510908
16.2739857913,7.9925672434,11.3650911747,14.4673396262,16.7359670003,14.7792150577
17.6666295734,9.2846954644,7.9742524580,16.3466549068,38.4628732999,15.2487466733
18.6315730977,10.5756593557,9.2779082834,17.5364935098,16.8304383755,-6.5273548166
19.9164547480,11.9148901338,10.6141091779,18.7569086511,16.4902051290,19.5770104726
21.7219013245,3.0770476840,11.9428465501,19.9658022407,14.5398934682,20.5133398374
18.6494238428,5.8142302433,3.0585988986,21.5102589933,9.1840783755,40.5733744303
17.4242822163,7.4882910089,5.6571116749,18.8412881914,14.9855663379,49.1448481878
